date,avg_sentiment_score,model_type
2018-05-01,0.023681528662420383,FinBERT+VADER
2018-05-02,0.02182905,FinBERT+VADER
2018-05-03,0.06362491319444445,FinBERT+VADER
2018-05-04,0.027350866788321167,FinBERT+VADER
2018-05-05,0.006348567708333333,FinBERT+VADER
2018-05-06,0.06906895161290323,FinBERT+VADER
2018-05-07,0.03975230614973262,FinBERT+VADER
2018-05-08,0.04435129098360656,FinBERT+VADER
2018-05-09,0.035862206457925636,FinBERT+VADER
2018-05-10,0.02338446551476914,FinBERT+VADER
2018-05-11,0.028996071090794454,FinBERT+VADER
2018-05-12,0.008371813725490196,FinBERT+VADER
2018-05-13,-0.025437202380952383,FinBERT+VADER
2018-05-14,0.059762923076923075,FinBERT+VADER
2018-05-15,0.00406265756302521,FinBERT+VADER
2018-05-16,0.01853580917874396,FinBERT+VADER
2018-05-17,0.01147249111900533,FinBERT+VADER
2018-05-18,0.014633878504672897,FinBERT+VADER
2018-05-19,0.019280357142857144,FinBERT+VADER
2018-05-20,0.0296115625,FinBERT+VADER
2018-05-21,0.025386481670061103,FinBERT+VADER
2018-05-22,0.011957185700575816,FinBERT+VADER
2018-05-23,0.031426503661087866,FinBERT+VADER
2018-05-24,0.04830583639705882,FinBERT+VADER
2018-05-25,0.03239815051020408,FinBERT+VADER
2018-05-26,0.03166322674418605,FinBERT+VADER
2018-05-27,0.08656466346153846,FinBERT+VADER
2018-05-28,-0.1261705592105263,FinBERT+VADER
2018-05-29,0.0040251497005988025,FinBERT+VADER
2018-05-30,0.019676827485380115,FinBERT+VADER
2018-05-31,0.03587312116564417,FinBERT+VADER
2018-06-01,0.028799574829931972,FinBERT+VADER
2018-06-02,0.08961346153846154,FinBERT+VADER
2018-06-03,0.11688464285714285,FinBERT+VADER
2018-06-04,0.029657137223974762,FinBERT+VADER
2018-06-05,0.035526220414201184,FinBERT+VADER
2018-06-06,0.017017494769874478,FinBERT+VADER
2018-06-07,0.011150892857142857,FinBERT+VADER
2018-06-08,0.03901266891891892,FinBERT+VADER
2018-06-09,0.05069,FinBERT+VADER
2018-06-10,0.09901696428571428,FinBERT+VADER
2018-06-11,0.02135,FinBERT+VADER
2018-06-12,-0.003997699386503068,FinBERT+VADER
2018-06-13,0.0598873724489796,FinBERT+VADER
2018-06-14,0.040260509950248755,FinBERT+VADER
2018-06-15,0.027143684210526316,FinBERT+VADER
2018-06-16,0.16311201923076923,FinBERT+VADER
2018-06-17,0.013615416666666668,FinBERT+VADER
2018-06-18,0.0004660530821917808,FinBERT+VADER
2018-06-19,0.01169248798076923,FinBERT+VADER
2018-06-20,0.03646154371584699,FinBERT+VADER
2018-06-21,-0.019476171875,FinBERT+VADER
2018-06-22,-0.003829779411764706,FinBERT+VADER
2018-06-23,0.010821052631578948,FinBERT+VADER
